Transaction ID,Date,Product ID,Product Name,Category,Quantity Sold,Sales Price per Unit ($),Total Sales ($),Discount (%),Total Sales After Discount ($),Stock After Sale,Returned,Net Sales Value ($),Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Holiday Name,Is Weekend,Is Special Event,Special Event Name,Season
T1696,2024-04-10,P006,Blender,Home Appliances,2,817.13,1634.26,10,1470.83,198,1,1176.66,Rainy,13.12,45,2.71,26.87,0,,0,0,,Spring
T2503,2024-04-10,P011,T-shirt,Clothing,4,143.03,572.12,20,457.7,153,0,457.7,Rainy,19.66,70,19.53,10.37,0,,0,0,,Spring
T1249,2024-04-10,P019,Doll,Toys,7,417.49,2922.43,20,2337.94,78,0,2337.94,Rainy,17.69,60,13.55,16.35,0,,0,0,,Spring
T6820,2024-04-10,P001,Laptop,Electronics,6,741.86,4451.16,0,4451.16,111,0,4451.16,Sunny,15.6,40,0.0,14.79,0,,0,0,,Spring
T4034,2024-04-10,P010,Shoes,Clothing,6,195.93,1175.58,0,1175.58,68,1,940.46,Rainy,24.2,36,11.32,12.07,0,,0,0,,Spring
T8479,2024-04-11,P012,Jeans,Clothing,6,888.62,5331.72,20,4265.38,160,1,3412.3,Snow,17.72,89,14.21,22.69,0,,0,0,,Spring
T7894,2024-04-11,P017,Mattress,Furniture,3,317.37,952.11,20,761.69,155,1,609.35,Cloudy,20.38,39,0.0,13.12,0,,0,0,,Spring
T8327,2024-04-11,P011,T-shirt,Clothing,3,339.44,1018.32,10,916.49,99,0,916.49,Snow,19.88,60,9.02,21.31,0,,0,0,,Spring
T9355,2024-04-11,P019,Doll,Toys,4,454.44,1817.76,0,1817.76,181,0,1817.76,Rainy,13.75,35,16.7,22.61,0,,0,0,,Spring
T9854,2024-04-11,P013,Winter Coat,Clothing,1,612.3,612.3,5,581.68,116,0,581.68,Sunny,23.57,68,0.0,16.51,0,,0,0,,Spring
T3385,2024-04-11,P002,Smartphone,Electronics,9,549.65,4946.85,0,4946.85,143,1,3957.48,Cloudy,11.7,87,0.0,14.45,0,,0,0,,Spring
T3659,2024-04-11,P004,Monitor,Electronics,4,379.69,1518.76,0,1518.76,161,1,1215.01,Sunny,13.11,79,0.0,9.63,0,,0,0,,Spring
T6520,2024-04-11,P015,Dining Table,Furniture,6,462.75,2776.5,20,2221.2,144,0,2221.2,Stormy,17.52,89,2.24,25.66,0,,0,0,,Spring
T6299,2024-04-11,P017,Mattress,Furniture,6,644.37,3866.22,15,3286.29,173,1,2629.03,Snow,21.07,41,3.68,8.74,0,,0,0,,Spring
T9527,2024-04-11,P006,Blender,Home Appliances,9,751.54,6763.86,20,5411.09,72,1,4328.87,Rainy,10.04,38,19.45,11.98,0,,0,0,,Spring
T5763,2024-04-12,P005,Keyboard,Accessories,6,406.94,2441.64,10,2197.48,45,1,1757.98,Snow,19.96,73,7.88,8.75,0,,0,0,,Spring
T5098,2024-04-12,P017,Mattress,Furniture,10,479.11,4791.1,20,3832.88,73,1,3066.3,Cloudy,17.84,38,0.0,23.01,0,,0,0,,Spring
T4546,2024-04-12,P017,Mattress,Furniture,4,430.92,1723.68,15,1465.13,143,1,1172.1,Cloudy,14.91,38,0.0,14.24,0,,0,0,,Spring
T6292,2024-04-12,P015,Dining Table,Furniture,4,630.08,2520.32,5,2394.3,95,1,1915.44,Stormy,23.71,79,8.13,17.21,0,,0,0,,Spring
T2458,2024-04-12,P015,Dining Table,Furniture,1,686.37,686.37,20,549.1,152,1,439.28,Cloudy,17.73,36,0.0,26.42,0,,0,0,,Spring
T5214,2024-04-12,P011,T-shirt,Clothing,5,323.88,1619.4,20,1295.52,103,0,1295.52,Sunny,23.71,31,0.0,12.62,0,,0,0,,Spring
T8096,2024-04-12,P003,Headphones,Electronics,7,817.57,5722.99,5,5436.84,172,0,5436.84,Snow,23.39,85,18.46,14.11,0,,0,0,,Spring
T6067,2024-04-12,P004,Monitor,Electronics,3,579.93,1739.79,10,1565.81,147,1,1252.65,Snow,22.59,85,2.4,27.61,0,,0,0,,Spring
T9884,2024-04-12,P004,Monitor,Electronics,8,367.63,2941.04,0,2941.04,124,0,2941.04,Rainy,16.29,87,14.26,27.29,0,,0,0,,Spring
T8818,2024-04-12,P009,Coffee Machine,Home Appliances,6,27.24,163.44,10,147.1,168,1,117.68,Stormy,18.71,61,18.08,24.51,0,,0,0,,Spring
T9702,2024-04-13,P010,Shoes,Clothing,8,295.08,2360.64,10,2124.58,43,1,1699.66,Cloudy,16.7,63,0.0,25.54,0,,1,0,,Spring
T6746,2024-04-13,P010,Shoes,Clothing,1,72.52,72.52,0,72.52,142,0,72.52,Stormy,23.75,68,7.86,25.83,0,,1,0,,Spring
T1358,2024-04-13,P010,Shoes,Clothing,6,845.42,5072.52,15,4311.64,24,1,3449.31,Stormy,17.53,67,8.24,20.19,0,,1,0,,Spring
T6691,2024-04-13,P005,Keyboard,Accessories,7,636.28,4453.96,15,3785.87,46,0,3785.87,Cloudy,14.2,90,0.0,16.58,0,,1,0,,Spring
T9433,2024-04-13,P011,T-shirt,Clothing,1,392.36,392.36,20,313.89,17,1,251.11,Cloudy,16.88,38,0.0,14.58,0,,1,0,,Spring
T5849,2024-04-13,P020,Board Game,Toys,9,480.63,4325.67,20,3460.54,74,0,3460.54,Rainy,19.71,44,6.59,20.03,0,,1,0,,Spring
T8859,2024-04-13,P019,Doll,Toys,3,174.24,522.72,15,444.31,168,1,355.45,Cloudy,16.96,55,0.0,5.92,0,,1,0,,Spring
T6189,2024-04-13,P014,Sofa,Furniture,2,367.44,734.88,20,587.9,104,0,587.9,Rainy,17.79,76,16.44,8.71,0,,1,0,,Spring
T3384,2024-04-13,P003,Headphones,Electronics,10,473.56,4735.6,15,4025.26,14,0,4025.26,Rainy,10.99,48,15.35,24.2,0,,1,0,,Spring
T3777,2024-04-13,P020,Board Game,Toys,1,490.25,490.25,5,465.74,32,1,372.59,Cloudy,13.78,42,0.0,10.06,0,,1,0,,Spring
T1619,2024-04-14,P008,Air Fryer,Home Appliances,3,172.92,518.76,5,492.82,34,0,492.82,Snow,24.34,74,14.69,20.17,0,,1,0,,Spring
T2702,2024-04-14,P007,Vacuum Cleaner,Home Appliances,4,580.55,2322.2,20,1857.76,46,0,1857.76,Snow,10.78,50,16.76,17.25,0,,1,0,,Spring
T6660,2024-04-14,P005,Keyboard,Accessories,7,771.68,5401.76,5,5131.67,57,0,5131.67,Sunny,20.86,81,0.0,10.12,0,,1,0,,Spring
T4999,2024-04-14,P002,Smartphone,Electronics,5,734.27,3671.35,15,3120.65,140,0,3120.65,Snow,24.99,31,18.14,11.02,0,,1,0,,Spring
T3761,2024-04-14,P002,Smartphone,Electronics,8,399.8,3198.4,0,3198.4,148,0,3198.4,Snow,17.05,47,11.46,13.78,0,,1,0,,Spring
T2343,2024-04-14,P009,Coffee Machine,Home Appliances,5,42.15,210.75,20,168.6,164,1,134.88,Snow,19.55,63,19.76,28.6,0,,1,0,,Spring
T3728,2024-04-14,P001,Laptop,Electronics,10,894.0,8940.0,5,8493.0,100,1,6794.4,Cloudy,23.64,64,0.0,14.4,0,,1,0,,Spring
T8267,2024-04-14,P014,Sofa,Furniture,2,46.07,92.14,5,87.53,187,0,87.53,Sunny,16.31,45,0.0,14.63,0,,1,0,,Spring
T5805,2024-04-14,P019,Doll,Toys,2,897.13,1794.26,0,1794.26,192,0,1794.26,Rainy,18.56,54,7.39,25.24,0,,1,0,,Spring
T7613,2024-04-14,P004,Monitor,Electronics,4,787.95,3151.8,20,2521.44,106,0,2521.44,Sunny,19.92,87,0.0,14.31,0,,1,0,,Spring
T8864,2024-04-15,P001,Laptop,Electronics,3,829.02,2487.06,20,1989.65,172,1,1591.72,Cloudy,17.62,52,0.0,16.46,0,,0,0,,Spring
T4448,2024-04-15,P011,T-shirt,Clothing,6,615.83,3694.98,0,3694.98,190,1,2955.98,Stormy,20.61,48,15.92,10.58,0,,0,0,,Spring
T5257,2024-04-15,P004,Monitor,Electronics,3,241.23,723.69,0,723.69,28,0,723.69,Sunny,23.02,39,0.0,8.39,0,,0,0,,Spring
T9570,2024-04-15,P016,Bookshelf,Furniture,2,298.01,596.02,0,596.02,60,0,596.02,Snow,12.93,49,5.09,12.42,0,,0,0,,Spring
T1288,2024-04-15,P001,Laptop,Electronics,1,482.5,482.5,5,458.38,115,0,458.38,Snow,24.89,53,5.72,13.75,0,,0,0,,Spring
T6402,2024-04-15,P016,Bookshelf,Furniture,5,489.1,2445.5,5,2323.22,48,1,1858.58,Rainy,12.68,74,10.91,24.51,0,,0,0,,Spring
T3928,2024-04-15,P018,Toy Car,Toys,7,760.39,5322.73,20,4258.18,162,1,3406.54,Stormy,12.11,54,9.35,6.77,0,,0,0,,Spring
T8124,2024-04-15,P002,Smartphone,Electronics,5,365.47,1827.35,20,1461.88,148,1,1169.5,Sunny,22.38,30,0.0,16.08,0,,0,0,,Spring
T3124,2024-04-15,P013,Winter Coat,Clothing,8,690.3,5522.4,20,4417.92,193,1,3534.34,Rainy,23.58,36,1.7,27.54,0,,0,0,,Spring
T6511,2024-04-15,P001,Laptop,Electronics,5,735.96,3679.8,15,3127.83,160,1,2502.26,Stormy,13.59,54,3.49,22.02,0,,0,0,,Spring
T5768,2024-04-16,P010,Shoes,Clothing,3,974.64,2923.92,15,2485.33,107,0,2485.33,Cloudy,19.86,60,0.0,29.97,0,,0,0,,Spring
T9827,2024-04-16,P011,T-shirt,Clothing,5,671.52,3357.6,20,2686.08,160,0,2686.08,Stormy,21.21,44,15.4,15.09,0,,0,0,,Spring
T8841,2024-04-16,P006,Blender,Home Appliances,1,107.87,107.87,10,97.08,23,0,97.08,Snow,13.23,63,6.03,20.84,0,,0,0,,Spring
T3059,2024-04-16,P007,Vacuum Cleaner,Home Appliances,1,670.01,670.01,10,603.01,93,0,603.01,Snow,24.49,52,18.47,20.34,0,,0,0,,Spring
T8014,2024-04-16,P008,Air Fryer,Home Appliances,6,804.62,4827.72,20,3862.18,81,1,3089.74,Sunny,12.48,86,0.0,19.31,0,,0,0,,Spring
T8817,2024-04-16,P008,Air Fryer,Home Appliances,6,577.09,3462.54,5,3289.41,110,0,3289.41,Rainy,13.68,62,2.9,8.86,0,,0,0,,Spring
T4037,2024-04-16,P016,Bookshelf,Furniture,4,511.21,2044.84,10,1840.36,13,1,1472.29,Sunny,24.56,88,0.0,7.86,0,,0,0,,Spring
T3164,2024-04-16,P019,Doll,Toys,6,879.02,5274.12,15,4483.0,128,0,4483.0,Sunny,12.88,79,0.0,8.97,0,,0,0,,Spring
T2105,2024-04-16,P017,Mattress,Furniture,6,673.7,4042.2,20,3233.76,133,0,3233.76,Stormy,21.8,51,5.6,16.79,0,,0,0,,Spring
T4488,2024-04-16,P004,Monitor,Electronics,3,370.5,1111.5,0,1111.5,125,0,1111.5,Rainy,15.08,58,5.42,23.78,0,,0,0,,Spring
T3166,2024-04-17,P015,Dining Table,Furniture,9,984.27,8858.43,15,7529.67,78,0,7529.67,Snow,12.24,54,11.76,16.07,0,,0,0,,Spring
T6278,2024-04-17,P020,Board Game,Toys,1,850.06,850.06,15,722.55,84,1,578.04,Sunny,13.26,84,0.0,28.97,0,,0,0,,Spring
T3082,2024-04-17,P009,Coffee Machine,Home Appliances,6,656.56,3939.36,10,3545.42,113,0,3545.42,Rainy,14.55,83,19.28,27.31,0,,0,0,,Spring
T3551,2024-04-17,P014,Sofa,Furniture,9,218.41,1965.69,10,1769.12,146,0,1769.12,Cloudy,11.48,58,0.0,10.69,0,,0,0,,Spring
T5860,2024-04-17,P017,Mattress,Furniture,1,583.73,583.73,0,583.73,20,1,466.98,Rainy,19.2,58,9.06,23.99,0,,0,0,,Spring
T1894,2024-04-17,P019,Doll,Toys,10,782.28,7822.8,20,6258.24,105,1,5006.59,Sunny,23.78,90,0.0,24.15,0,,0,0,,Spring
T3361,2024-04-17,P016,Bookshelf,Furniture,7,635.53,4448.71,10,4003.84,116,1,3203.07,Cloudy,18.95,61,0.0,29.41,0,,0,0,,Spring
T7064,2024-04-17,P016,Bookshelf,Furniture,1,295.88,295.88,10,266.29,117,0,266.29,Snow,23.89,63,11.92,24.96,0,,0,0,,Spring
T8876,2024-04-17,P019,Doll,Toys,6,47.18,283.08,0,283.08,144,0,283.08,Snow,10.15,76,7.45,10.9,0,,0,0,,Spring
T8209,2024-04-17,P014,Sofa,Furniture,9,724.78,6523.02,15,5544.57,164,1,4435.66,Stormy,17.52,61,4.76,15.69,0,,0,0,,Spring
T7531,2024-04-18,P019,Doll,Toys,7,277.38,1941.66,15,1650.41,110,1,1320.33,Cloudy,13.44,86,0.0,15.78,0,,0,0,,Spring
T1416,2024-04-18,P001,Laptop,Electronics,5,550.66,2753.3,0,2753.3,68,1,2202.64,Cloudy,14.78,43,0.0,6.94,0,,0,0,,Spring
T7669,2024-04-18,P009,Coffee Machine,Home Appliances,6,90.26,541.56,10,487.4,116,0,487.4,Sunny,17.49,70,0.0,7.51,0,,0,0,,Spring
T1538,2024-04-18,P009,Coffee Machine,Home Appliances,4,774.18,3096.72,20,2477.38,173,0,2477.38,Snow,13.16,72,14.37,14.63,0,,0,0,,Spring
T8816,2024-04-18,P008,Air Fryer,Home Appliances,1,41.69,41.69,0,41.69,114,0,41.69,Snow,17.39,31,2.03,8.42,0,,0,0,,Spring
T4757,2024-04-18,P018,Toy Car,Toys,7,403.6,2825.2,0,2825.2,85,1,2260.16,Cloudy,14.2,79,0.0,13.93,0,,0,0,,Spring
T1577,2024-04-18,P012,Jeans,Clothing,4,416.36,1665.44,10,1498.9,39,1,1199.12,Stormy,16.22,81,19.49,25.75,0,,0,0,,Spring
T2140,2024-04-18,P010,Shoes,Clothing,5,922.91,4614.55,15,3922.37,97,0,3922.37,Cloudy,16.25,60,0.0,19.77,0,,0,0,,Spring
T5352,2024-04-18,P005,Keyboard,Accessories,1,201.2,201.2,5,191.14,188,0,191.14,Snow,15.85,47,7.78,20.53,0,,0,0,,Spring
T5172,2024-04-18,P003,Headphones,Electronics,1,939.41,939.41,0,939.41,73,0,939.41,Stormy,24.0,78,19.93,19.34,0,,0,0,,Spring
T9859,2024-04-19,P020,Board Game,Toys,5,990.06,4950.3,10,4455.27,184,0,4455.27,Sunny,20.22,85,0.0,23.37,0,,0,0,,Spring
T1839,2024-04-19,P012,Jeans,Clothing,6,301.97,1811.82,5,1721.23,112,0,1721.23,Cloudy,21.3,64,0.0,19.1,0,,0,0,,Spring
T6260,2024-04-19,P001,Laptop,Electronics,8,136.92,1095.36,10,985.82,96,0,985.82,Snow,16.4,63,11.08,12.05,0,,0,0,,Spring
T3210,2024-04-19,P016,Bookshelf,Furniture,7,690.86,4836.02,5,4594.22,74,0,4594.22,Rainy,19.39,44,1.57,14.44,0,,0,0,,Spring
T3415,2024-04-19,P015,Dining Table,Furniture,7,964.44,6751.08,5,6413.53,23,0,6413.53,Cloudy,21.24,31,0.0,14.44,0,,0,0,,Spring
T6426,2024-04-19,P009,Coffee Machine,Home Appliances,4,896.79,3587.16,10,3228.44,13,0,3228.44,Snow,15.13,49,5.61,6.46,0,,0,0,,Spring
T5231,2024-04-19,P019,Doll,Toys,4,466.88,1867.52,5,1774.14,135,1,1419.31,Cloudy,23.46,79,0.0,20.95,0,,0,0,,Spring
T1144,2024-04-19,P018,Toy Car,Toys,6,28.55,171.3,15,145.61,110,1,116.49,Rainy,20.76,59,18.2,18.95,0,,0,0,,Spring
T8333,2024-04-19,P010,Shoes,Clothing,2,68.34,136.68,15,116.18,139,1,92.94,Rainy,15.61,90,8.07,26.9,0,,0,0,,Spring
T1812,2024-04-19,P011,T-shirt,Clothing,7,828.15,5797.05,10,5217.35,53,0,5217.35,Snow,10.55,51,16.15,18.21,0,,0,0,,Spring
T4016,2024-04-20,P003,Headphones,Electronics,10,428.78,4287.8,20,3430.24,11,0,3430.24,Sunny,12.38,47,0.0,17.86,0,,1,0,,Spring
T7538,2024-04-20,P015,Dining Table,Furniture,8,905.26,7242.08,15,6155.77,98,0,6155.77,Snow,15.74,32,16.8,22.38,0,,1,0,,Spring
T7688,2024-04-20,P008,Air Fryer,Home Appliances,6,717.48,4304.88,5,4089.64,169,1,3271.71,Cloudy,13.5,80,0.0,15.37,0,,1,0,,Spring
T3775,2024-04-20,P002,Smartphone,Electronics,6,574.47,3446.82,5,3274.48,155,0,3274.48,Cloudy,24.1,86,0.0,11.12,0,,1,0,,Spring
T3458,2024-04-20,P020,Board Game,Toys,1,25.74,25.74,15,21.88,85,1,17.5,Stormy,15.37,68,0.95,26.91,0,,1,0,,Spring
T5341,2024-04-20,P010,Shoes,Clothing,10,784.97,7849.7,5,7457.21,53,1,5965.77,Rainy,10.39,59,1.25,26.77,0,,1,0,,Spring
T8925,2024-04-20,P003,Headphones,Electronics,6,285.22,1711.32,20,1369.06,75,1,1095.25,Cloudy,12.78,74,0.0,13.69,0,,1,0,,Spring
T3298,2024-04-20,P009,Coffee Machine,Home Appliances,3,21.29,63.87,10,57.48,73,0,57.48,Cloudy,10.78,43,0.0,28.58,0,,1,0,,Spring
T6405,2024-04-20,P011,T-shirt,Clothing,1,11.7,11.7,5,11.11,112,1,8.89,Sunny,20.83,43,0.0,29.12,0,,1,0,,Spring
T2408,2024-04-20,P005,Keyboard,Accessories,8,923.14,7385.12,0,7385.12,59,0,7385.12,Cloudy,17.83,90,0.0,28.63,0,,1,0,,Spring
T4434,2024-04-21,P017,Mattress,Furniture,2,456.59,913.18,5,867.52,105,1,694.02,Sunny,21.99,70,0.0,5.61,0,,1,0,,Spring
T2514,2024-04-21,P019,Doll,Toys,10,401.03,4010.3,15,3408.76,135,0,3408.76,Stormy,20.17,50,14.01,17.18,0,,1,0,,Spring
T6269,2024-04-21,P012,Jeans,Clothing,5,415.19,2075.95,10,1868.35,55,1,1494.68,Rainy,16.42,88,2.93,8.05,0,,1,0,,Spring
T9007,2024-04-21,P003,Headphones,Electronics,6,850.31,5101.86,0,5101.86,41,1,4081.49,Cloudy,23.96,31,0.0,15.59,0,,1,0,,Spring
T9749,2024-04-21,P012,Jeans,Clothing,5,720.16,3600.8,20,2880.64,62,0,2880.64,Stormy,13.43,62,0.56,19.09,0,,1,0,,Spring
T4759,2024-04-21,P018,Toy Car,Toys,2,792.02,1584.04,10,1425.64,115,1,1140.51,Rainy,13.47,53,17.07,29.2,0,,1,0,,Spring
T7601,2024-04-21,P013,Winter Coat,Clothing,6,797.45,4784.7,10,4306.23,181,0,4306.23,Cloudy,20.82,83,0.0,16.56,0,,1,0,,Spring
T4580,2024-04-21,P014,Sofa,Furniture,9,988.36,8895.24,5,8450.48,95,0,8450.48,Stormy,18.21,57,1.05,13.94,0,,1,0,,Spring
T8530,2024-04-21,P018,Toy Car,Toys,8,621.3,4970.4,5,4721.88,138,1,3777.5,Sunny,20.64,38,0.0,27.26,0,,1,0,,Spring
T6603,2024-04-21,P001,Laptop,Electronics,3,503.57,1510.71,0,1510.71,23,1,1208.57,Snow,18.89,77,13.22,12.96,0,,1,0,,Spring
T8252,2024-04-22,P004,Monitor,Electronics,8,508.13,4065.04,5,3861.79,138,1,3089.43,Snow,20.43,52,14.57,10.81,0,,0,0,,Spring
T8189,2024-04-22,P004,Monitor,Electronics,7,689.11,4823.77,10,4341.39,71,0,4341.39,Cloudy,12.36,81,0.0,22.16,0,,0,0,,Spring
T4209,2024-04-22,P009,Coffee Machine,Home Appliances,7,840.55,5883.85,10,5295.47,95,0,5295.47,Rainy,21.65,71,2.77,19.57,0,,0,0,,Spring
T6892,2024-04-22,P005,Keyboard,Accessories,1,825.37,825.37,5,784.1,186,1,627.28,Cloudy,23.77,62,0.0,5.32,0,,0,0,,Spring
T3521,2024-04-22,P015,Dining Table,Furniture,1,385.98,385.98,15,328.08,38,1,262.46,Cloudy,13.1,80,0.0,14.52,0,,0,0,,Spring
T2830,2024-04-22,P018,Toy Car,Toys,4,214.99,859.96,5,816.96,56,0,816.96,Stormy,19.27,31,19.86,26.34,0,,0,0,,Spring
T1579,2024-04-22,P016,Bookshelf,Furniture,7,818.79,5731.53,0,5731.53,75,1,4585.22,Cloudy,20.49,60,0.0,11.26,0,,0,0,,Spring
T8746,2024-04-22,P019,Doll,Toys,4,38.01,152.04,10,136.84,62,1,109.47,Snow,24.76,61,7.76,24.1,0,,0,0,,Spring
T8098,2024-04-22,P010,Shoes,Clothing,8,477.48,3819.84,0,3819.84,40,1,3055.87,Cloudy,17.5,45,0.0,21.33,0,,0,0,,Spring
T2084,2024-04-22,P013,Winter Coat,Clothing,9,649.19,5842.71,15,4966.3,55,0,4966.3,Rainy,23.56,72,3.75,25.78,0,,0,0,,Spring
T4943,2024-04-23,P002,Smartphone,Electronics,4,202.67,810.68,10,729.61,135,0,729.61,Sunny,14.24,57,0.0,24.21,0,,0,0,,Spring
T5953,2024-04-23,P008,Air Fryer,Home Appliances,2,843.74,1687.48,15,1434.36,21,1,1147.49,Stormy,17.69,38,9.63,21.81,0,,0,0,,Spring
T9517,2024-04-23,P011,T-shirt,Clothing,9,645.81,5812.29,10,5231.06,26,1,4184.85,Cloudy,20.08,63,0.0,16.85,0,,0,0,,Spring
T4224,2024-04-23,P008,Air Fryer,Home Appliances,4,551.81,2207.24,15,1876.15,142,1,1500.92,Sunny,11.32,85,0.0,16.52,0,,0,0,,Spring
T3128,2024-04-23,P010,Shoes,Clothing,7,123.44,864.08,10,777.67,74,1,622.14,Sunny,19.93,66,0.0,26.14,0,,0,0,,Spring
T9047,2024-04-23,P007,Vacuum Cleaner,Home Appliances,9,943.56,8492.04,10,7642.84,108,0,7642.84,Cloudy,14.37,59,0.0,6.13,0,,0,0,,Spring
T5517,2024-04-23,P010,Shoes,Clothing,9,125.28,1127.52,20,902.02,112,1,721.62,Sunny,18.1,32,0.0,16.44,0,,0,0,,Spring
T5093,2024-04-23,P012,Jeans,Clothing,9,318.32,2864.88,20,2291.9,107,0,2291.9,Snow,22.86,50,0.42,5.22,0,,0,0,,Spring
T7849,2024-04-23,P011,T-shirt,Clothing,6,437.32,2623.92,5,2492.72,172,0,2492.72,Snow,15.81,77,14.14,25.9,0,,0,0,,Spring
T5374,2024-04-23,P001,Laptop,Electronics,4,982.95,3931.8,20,3145.44,194,1,2516.35,Sunny,15.84,76,0.0,27.49,0,,0,0,,Spring
T8945,2024-04-24,P017,Mattress,Furniture,8,78.89,631.12,0,631.12,144,0,631.12,Rainy,11.59,53,6.3,11.6,0,,0,0,,Spring
T9104,2024-04-24,P007,Vacuum Cleaner,Home Appliances,1,288.48,288.48,20,230.78,107,1,184.62,Cloudy,22.08,89,0.0,7.01,0,,0,0,,Spring
T8571,2024-04-24,P013,Winter Coat,Clothing,3,355.26,1065.78,15,905.91,159,1,724.73,Snow,20.84,36,17.19,11.9,0,,0,0,,Spring
T9258,2024-04-24,P004,Monitor,Electronics,6,404.42,2426.52,20,1941.22,28,0,1941.22,Snow,20.69,70,14.14,6.41,0,,0,0,,Spring
T2432,2024-04-24,P016,Bookshelf,Furniture,1,990.39,990.39,10,891.35,200,1,713.08,Rainy,19.43,83,1.64,16.48,0,,0,0,,Spring
T7713,2024-04-24,P014,Sofa,Furniture,6,500.02,3000.12,5,2850.11,151,0,2850.11,Sunny,13.09,40,0.0,28.27,0,,0,0,,Spring
T4327,2024-04-24,P006,Blender,Home Appliances,2,763.94,1527.88,0,1527.88,161,0,1527.88,Rainy,19.87,73,0.47,17.98,0,,0,0,,Spring
T5526,2024-04-24,P004,Monitor,Electronics,1,78.01,78.01,10,70.21,130,0,70.21,Snow,23.42,68,0.91,29.0,0,,0,0,,Spring
T2031,2024-04-24,P003,Headphones,Electronics,6,711.51,4269.06,15,3628.7,165,1,2902.96,Snow,18.34,83,13.45,7.44,0,,0,0,,Spring
T9043,2024-04-24,P017,Mattress,Furniture,9,986.86,8881.74,10,7993.57,17,0,7993.57,Snow,19.33,73,16.51,5.69,0,,0,0,,Spring
T4436,2024-04-25,P016,Bookshelf,Furniture,1,222.41,222.41,20,177.93,176,1,142.34,Stormy,15.76,84,5.41,9.61,0,,0,0,,Spring
T7917,2024-04-25,P015,Dining Table,Furniture,1,380.67,380.67,15,323.57,122,0,323.57,Sunny,11.66,52,0.0,9.36,0,,0,0,,Spring
T9298,2024-04-25,P010,Shoes,Clothing,8,530.6,4244.8,10,3820.32,68,1,3056.26,Sunny,11.59,71,0.0,9.77,0,,0,0,,Spring
T9225,2024-04-25,P008,Air Fryer,Home Appliances,10,99.34,993.4,15,844.39,154,0,844.39,Sunny,21.41,30,0.0,22.24,0,,0,0,,Spring
T1879,2024-04-25,P001,Laptop,Electronics,9,165.1,1485.9,5,1411.61,183,0,1411.61,Cloudy,18.14,32,0.0,22.81,0,,0,0,,Spring
T3656,2024-04-25,P007,Vacuum Cleaner,Home Appliances,4,340.52,1362.08,15,1157.77,196,1,926.22,Cloudy,11.59,45,0.0,18.71,0,,0,0,,Spring
T6145,2024-04-25,P002,Smartphone,Electronics,1,551.65,551.65,10,496.49,126,1,397.19,Snow,18.43,44,5.17,14.56,0,,0,0,,Spring
T6652,2024-04-25,P007,Vacuum Cleaner,Home Appliances,2,65.91,131.82,5,125.23,162,0,125.23,Stormy,15.58,70,15.25,5.8,0,,0,0,,Spring
T2569,2024-04-25,P009,Coffee Machine,Home Appliances,10,152.17,1521.7,5,1445.62,135,1,1156.5,Cloudy,16.04,82,0.0,5.67,0,,0,0,,Spring
T1258,2024-04-25,P013,Winter Coat,Clothing,6,779.69,4678.14,15,3976.42,49,0,3976.42,Stormy,14.97,73,16.18,21.2,0,,0,0,,Spring
T2667,2024-04-26,P011,T-shirt,Clothing,4,40.95,163.8,10,147.42,66,0,147.42,Snow,20.05,61,3.61,22.65,0,,0,0,,Spring
T2928,2024-04-26,P012,Jeans,Clothing,8,122.78,982.24,10,884.02,66,1,707.22,Snow,13.19,88,14.65,18.4,0,,0,0,,Spring
T5922,2024-04-26,P012,Jeans,Clothing,3,508.74,1526.22,0,1526.22,45,0,1526.22,Cloudy,11.36,48,0.0,8.34,0,,0,0,,Spring
T9268,2024-04-26,P020,Board Game,Toys,7,644.54,4511.78,10,4060.6,15,0,4060.6,Sunny,20.11,61,0.0,5.17,0,,0,0,,Spring
T7695,2024-04-26,P011,T-shirt,Clothing,5,210.11,1050.55,15,892.97,13,1,714.38,Rainy,16.28,49,7.21,8.71,0,,0,0,,Spring
T2377,2024-04-26,P011,T-shirt,Clothing,7,732.97,5130.79,10,4617.71,124,0,4617.71,Rainy,13.87,65,6.25,25.58,0,,0,0,,Spring
T3318,2024-04-26,P010,Shoes,Clothing,6,396.97,2381.82,15,2024.55,131,1,1619.64,Rainy,10.99,58,4.67,28.73,0,,0,0,,Spring
T7350,2024-04-26,P013,Winter Coat,Clothing,7,56.38,394.66,20,315.73,139,0,315.73,Sunny,18.82,46,0.0,8.65,0,,0,0,,Spring
T7314,2024-04-26,P015,Dining Table,Furniture,4,911.42,3645.68,10,3281.11,137,0,3281.11,Stormy,19.74,53,10.48,25.35,0,,0,0,,Spring
T4696,2024-04-26,P006,Blender,Home Appliances,2,665.2,1330.4,0,1330.4,158,1,1064.32,Rainy,14.84,59,7.51,8.71,0,,0,0,,Spring
T6215,2024-04-27,P018,Toy Car,Toys,3,757.64,2272.92,0,2272.92,174,0,2272.92,Sunny,20.22,62,0.0,9.95,0,,1,0,,Spring
T9272,2024-04-27,P007,Vacuum Cleaner,Home Appliances,8,14.42,115.36,0,115.36,117,0,115.36,Sunny,14.53,90,0.0,26.14,0,,1,0,,Spring
T6953,2024-04-27,P014,Sofa,Furniture,9,909.67,8187.03,0,8187.03,164,1,6549.62,Rainy,24.83,40,19.41,28.71,0,,1,0,,Spring
